Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
26,36,26-36,depok_air_lag8,170.0,26-71,26-72,26-72,6174.62988,5481.0,
26,37,26-37,katulampa_air_lag19,29.0,26-73,26-74,26-74,2327.54785,221.0,
26,38,26-38,depok_air_lag24,155.0,26-75,26-76,26-76,904.749512,172.0,
26,39,26-39,depok_air_lag23,190.0,26-77,26-78,26-78,2936.50146,1268.0,
26,40,26-40,depok_air_lag7,180.0,26-79,26-80,26-80,1321.29883,1953.0,
26,41,26-41,dayofyear_sin,0.996750653,26-81,26-82,26-82,2568.74805,138.0,
26,42,26-42,time_index,14893.0,26-83,26-84,26-84,3229.93555,141.0,
26,43,26-43,manggarai_air_lag7,570.0,26-85,26-86,26-86,1825.45996,758.0,
26,44,26-44,depok_air_lag23,340.0,26-87,26-88,26-88,1654.44141,867.0,
26,45,26-45,time_index,12505.0,26-89,26-90,26-90,355.384766,22.0,
26,46,26-46,manggarai_air_lag7,685.0,26-91,26-92,26-92,220.22168,13.0,
26,47,26-47,depok_air_lag6,185.0,26-93,26-94,26-94,1447.67578,415.0,
26,48,26-48,Leaf,,,,,2.27934885,15.0,
26,49,26-49,depok_air_lag7,125.0,26-95,26-96,26-96,1684.08203,2032.0,
26,50,26-50,hour_sin,0.965925813,26-97,26-98,26-98,47890.6211,39.0,
26,51,26-51,Leaf,,,,,-10.8416853,1.0,
26,52,26-52,Leaf,,,,,-0.400317401,4.0,
26,53,26-53,manggarai_air_lag9,612.5,26-99,26-100,26-100,1084.37598,495.0,
26,54,26-54,manggarai_cuaca_lag7_hujan,1.0,26-101,26-102,26-102,1515.73438,2570.0,
26,55,26-55,Leaf,,,,,1.84821987,2.0,
26,56,26-56,depok_air_lag9,96.0,26-103,26-104,26-104,463.623077,23.0,
26,57,26-57,depok_air_lag13,96.0,26-105,26-106,26-106,2253.95312,3387.0,
26,58,26-58,manggarai_air_lag1,620.0,26-107,26-108,26-108,1549.96826,4574.0,
26,59,26-59,Leaf,,,,,-10.3265228,1.0,
26,60,26-60,dayofyear_sin,0.746588111,26-109,26-110,26-110,66.3692169,9.0,
26,61,26-61,dayofyear_sin,0.661263466,26-111,26-112,26-112,64.8624573,4.0,
26,62,26-62,Leaf,,,,,2.80597544,4.0,
26,63,26-63,manggarai_air_lag12,598.0,26-113,26-114,26-114,953.442688,28.0,
26,64,26-64,Leaf,,,,,1.80329132,3.0,
26,65,26-65,depok_air_lag3,175.0,26-115,26-116,26-116,1503.18018,103.0,
26,66,26-66,katulampa_air_lag3,35.0,26-117,26-118,26-118,1008.82959,109.0,
26,67,26-67,depok_air_lag3,125.0,26-119,26-120,26-120,692.31543,26.0,
26,68,26-68,depok_air_lag23,111.0,26-121,26-122,26-122,630.08136,15.0,
26,69,26-69,Leaf,,,,,-4.28844929,1.0,
26,70,26-70,depok_air_lag7,100.0,26-123,26-124,26-124,2750.39014,2355.0,
26,71,26-71,depok_air_lag6,125.0,26-125,26-126,26-126,1187.95801,5471.0,
26,72,26-72,hour_cos,1.0,26-127,26-128,26-128,32768.1523,10.0,
26,73,26-73,manggarai_air_lag4,592.5,26-129,26-130,26-130,1940.01367,181.0,
26,74,26-74,depok_air_lag7,102.5,26-131,26-132,26-132,1697.95703,40.0,
26,75,26-75,time_index,2149.0,26-133,26-134,26-134,664.057739,165.0,
26,76,26-76,depok_cuaca_lag6_hujan,1.0,26-135,26-136,26-136,272.874756,7.0,
26,77,26-77,depok_air_lag7,86.0,26-137,26-138,26-138,2360.8623,1238.0,
26,78,26-78,hour_sin,1.22464685e-16,26-139,26-140,26-140,62081.2344,30.0,
26,79,26-79,manggarai_air_lag20,645.0,26-141,26-142,26-142,1208.02148,1945.0,
26,80,26-80,depok_air_lag8,96.0,26-143,26-144,26-144,440.838867,8.0,
26,81,26-81,manggarai_air_lag1,710.0,26-145,26-146,26-146,1379.51758,137.0,
26,82,26-82,Leaf,,,,,4.8596282,1.0,
26,83,26-83,Leaf,,,,,-3.41983032,1.0,
26,84,26-84,depok_air_lag6,175.0,26-147,26-148,26-148,1280.16748,140.0,
26,85,26-85,Leaf,,,,,-2.67584848,1.0,
26,86,26-86,manggarai_air_lag12,785.0,26-149,26-150,26-150,1567.60449,757.0,
26,87,26-87,manggarai_air_lag1,705.0,26-151,26-152,26-152,1478.24609,866.0,
26,88,26-88,Leaf,,,,,3.55329895,1.0,
26,89,26-89,manggarai_air_lag2,755.0,26-153,26-154,26-154,175.941406,14.0,
26,90,26-90,hour_cos,-0.258819044,26-155,26-156,26-156,216.496582,8.0,
26,91,26-91,manggarai_air_lag9,694.0,26-157,26-158,26-158,199.658203,12.0,
26,92,26-92,Leaf,,,,,0.456982434,1.0,
26,93,26-93,time_index,22179.0,26-159,26-160,26-160,939.625,321.0,
26,94,26-94,katulampa_air_lag4,56.0,26-161,26-162,26-162,875.130859,94.0,
26,95,26-95,Leaf,,,,,-0.43267855,2012.0,
26,96,26-96,Leaf,,,,,0.472272009,20.0,
26,97,26-97,Leaf,,,,,-0.276169002,35.0,
26,98,26-98,Leaf,,,,,-10.7474346,4.0,
26,99,26-99,Leaf,,,,,-0.437614739,491.0,
26,100,26-100,Leaf,,,,,-1.931692,4.0,
26,101,26-101,Leaf,,,,,-0.256835371,2534.0,
26,102,26-102,Leaf,,,,,-0.903039575,36.0,
26,103,26-103,Leaf,,,,,-0.355007499,6.0,
26,104,26-104,Leaf,,,,,0.616818249,17.0,
26,105,26-105,Leaf,,,,,-0.197972625,2920.0,
26,106,26-106,Leaf,,,,,-0.434636325,467.0,
26,107,26-107,Leaf,,,,,-0.153658777,2795.0,
26,108,26-108,Leaf,,,,,-0.0342361033,1779.0,
26,109,26-109,Leaf,,,,,-0.15850763,8.0,
26,110,26-110,Leaf,,,,,0.479306042,1.0,
26,111,26-111,Leaf,,,,,0.2235962,2.0,
26,112,26-112,Leaf,,,,,1.11193442,2.0,
26,113,26-113,Leaf,,,,,1.04886067,8.0,
26,114,26-114,Leaf,,,,,-0.183652177,20.0,
26,115,26-115,Leaf,,,,,0.69477582,102.0,
26,116,26-116,Leaf,,,,,-2.11120009,1.0,
26,117,26-117,Leaf,,,,,0.130672887,100.0,
26,118,26-118,Leaf,,,,,1.18630862,9.0,
26,119,26-119,Leaf,,,,,1.81240523,16.0,
26,120,26-120,Leaf,,,,,0.661762059,10.0,
26,121,26-121,Leaf,,,,,0.823701859,12.0,
26,122,26-122,Leaf,,,,,-0.639086902,3.0,
26,123,26-123,Leaf,,,,,-0.270953387,392.0,
26,124,26-124,Leaf,,,,,0.0188588724,1963.0,
26,125,26-125,Leaf,,,,,0.130925789,5230.0,
26,126,26-126,Leaf,,,,,-0.0958413407,241.0,
26,127,26-127,Leaf,,,,,0.290079951,9.0,
26,128,26-128,Leaf,,,,,-13.8306732,1.0,
26,129,26-129,Leaf,,,,,1.974231,10.0,
26,130,26-130,Leaf,,,,,0.588471651,171.0,
26,131,26-131,Leaf,,,,,2.19544935,19.0,
26,132,26-132,Leaf,,,,,0.840245187,21.0,
26,133,26-133,Leaf,,,,,-0.204119116,23.0,
26,134,26-134,Leaf,,,,,0.36782679,142.0,
26,135,26-135,Leaf,,,,,0.445040911,3.0,
26,136,26-136,Leaf,,,,,1.85678601,4.0,
26,137,26-137,Leaf,,,,,-0.788196921,27.0,
26,138,26-138,Leaf,,,,,0.140872374,1211.0,
26,139,26-139,Leaf,,,,,0.299435019,29.0,
26,140,26-140,Leaf,,,,,-17.9073486,1.0,
26,141,26-141,Leaf,,,,,-0.020871507,113.0,
26,142,26-142,Leaf,,,,,0.315840065,1832.0,
26,143,26-143,Leaf,,,,,-0.24578248,1.0,
26,144,26-144,Leaf,,,,,1.76572502,7.0,
26,145,26-145,Leaf,,,,,0.990217865,114.0,
26,146,26-146,Leaf,,,,,1.86244297,23.0,
26,147,26-147,Leaf,,,,,0.517631114,120.0,
26,148,26-148,Leaf,,,,,1.37716472,20.0,
26,149,26-149,Leaf,,,,,0.335915178,739.0,
26,150,26-150,Leaf,,,,,1.2596072,18.0,
26,151,26-151,Leaf,,,,,0.469870538,333.0,
26,152,26-152,Leaf,,,,,0.741751492,533.0,
26,153,26-153,Leaf,,,,,1.28346169,10.0,
26,154,26-154,Leaf,,,,,0.376711428,4.0,
26,155,26-155,Leaf,,,,,0.313735962,1.0,
26,156,26-156,Leaf,,,,,2.25751805,7.0,
26,157,26-157,Leaf,,,,,2.72166991,11.0,
26,158,26-158,Leaf,,,,,0.528833032,1.0,
26,159,26-159,Leaf,,,,,0.950936913,262.0,
26,160,26-160,Leaf,,,,,0.495152384,59.0,
26,161,26-161,Leaf,,,,,1.55856395,61.0,
26,162,26-162,Leaf,,,,,0.867214143,33.0,
27,0,27-0,manggarai_air_lag1,640.0,27-1,27-2,27-2,113628.883,27174.0,
27,1,27-1,manggarai_air_lag1,587.5,27-3,27-4,27-4,13910.6094,14780.0,
27,2,27-2,manggarai_air_lag1,705.0,27-5,27-6,27-6,33046.8594,12394.0,
27,3,27-3,manggarai_air_lag20,20.0,27-7,27-8,27-8,21216.918,3304.0,
27,4,27-4,depok_air_lag7,97.5,27-9,27-10,27-10,5253.19727,11476.0,
27,5,27-5,manggarai_air_lag1,651.0,27-11,27-12,27-12,9462.78516,11096.0,
27,6,27-6,depok_air_lag6,155.0,27-13,27-14,27-14,4094.97656,1298.0,
27,7,27-7,Leaf,,,,,-10.6692743,1.0,
27,8,27-8,depok_air_lag10,102.5,27-15,27-16,27-16,1635.71094,3303.0,
27,9,27-9,depok_air_lag24,195.0,27-17,27-18,27-18,4426.85742,8690.0,
27,10,27-10,manggarai_air_lag2,700.0,27-19,27-20,27-20,3210.18042,2786.0,
27,11,27-11,manggarai_air_lag2,640.0,27-21,27-22,27-22,3590.20947,6501.0,
27,12,27-12,manggarai_cuaca_lag1_hujan,1.0,27-23,27-24,27-24,5934.86328,4595.0,
27,13,27-13,manggarai_cuaca_lag1_hujan,1.0,27-25,27-26,27-26,3554.375,969.0,
27,14,27-14,manggarai_air_lag1,805.0,27-27,27-28,27-28,1954.375,329.0,
27,15,27-15,manggarai_air_lag1,575.0,27-29,27-30,27-30,1136.83594,3279.0,
27,16,27-16,hour_cos,6.12323426e-17,27-31,27-32,27-32,223.170349,24.0,
27,17,27-17,manggarai_air_lag21,710.0,27-33,27-34,27-34,3536.34375,8685.0,
27,18,27-18,dayofyear_cos,0.687457204,27-35,27-36,27-36,14336.1396,5.0,
27,19,27-19,depok_air_lag13,97.5,27-37,27-38,27-38,2761.41943,2784.0,
27,20,27-20,Leaf,,,,,3.25234389,2.0,
27,21,27-21,manggarai_air_lag21,580.0,27-39,27-40,27-40,1229.35889,215.0,
27,22,27-22,depok_air_lag8,170.0,27-41,27-42,27-42,5073.14062,6286.0,
27,23,27-23,depok_air_lag6,200.0,27-43,27-44,27-44,6226.82422,4293.0,
27,24,27-24,dayofyear_sin,0.996750653,27-45,27-46,27-46,11955.9766,302.0,
27,25,27-25,katulampa_air_lag19,90.0,27-47,27-48,27-48,2575.60938,873.0,
27,26,27-26,manggarai_air_lag2,705.0,27-49,27-50,27-50,2745.80762,96.0,
27,27,27-27,dayofyear_cos,-0.993512869,27-51,27-52,27-52,941.976562,283.0,
27,28,27-28,depok_air_lag19,92.5,27-53,27-54,27-54,575.650391,46.0,
27,29,27-29,manggarai_air_lag2,598.0,27-55,27-56,27-56,1113.18359,1814.0,
27,30,27-30,manggarai_air_lag2,620.0,27-57,27-58,27-58,3537.33594,1465.0,
27,31,27-31,katulampa_air_lag19,15.0,27-59,27-60,27-60,148.905334,18.0,
27,32,27-32,dayofyear_sin,-0.794497311,27-61,27-62,27-62,485.300537,6.0,
27,33,27-33,depok_air_lag10,102.5,27-63,27-64,27-64,2962.19336,8626.0,
27,34,27-34,depok_air_lag6,96.0,27-65,27-66,27-66,42651.3672,59.0,
27,35,27-35,hour_cos,0.965925813,27-67,27-68,27-68,283.644257,4.0,
27,36,27-36,Leaf,,,,,-9.81019592,1.0,
27,37,27-37,manggarai_air_lag4,570.0,27-69,27-70,27-70,3770.09619,721.0,
27,38,27-38,depok_air_lag14,85.0,27-71,27-72,27-72,10836.8037,2063.0,
27,39,27-39,manggarai_air_lag2,602.5,27-73,27-74,27-74,347.114258,6.0,
27,40,27-40,depok_air_lag3,190.0,27-75,27-76,27-76,1189.12158,209.0,
27,41,27-41,manggarai_air_lag2,658.0,27-77,27-78,27-78,3045.61377,6277.0,
27,42,27-42,hour_cos,1.0,27-79,27-80,27-80,30018.373,9.0,
27,43,27-43,depok_cuaca_lag5_hujan,1.0,27-81,27-82,27-82,3005.70312,4261.0,
27,44,27-44,dayofyear_sin,0.954066575,27-83,27-84,27-84,443.438477,32.0,
27,45,27-45,katulampa_air_lag3,35.0,27-85,27-86,27-86,2372.75879,297.0,
27,46,27-46,Leaf,,,,,5.13022757,5.0,
27,47,27-47,hour_cos,0.965925813,27-87,27-88,27-88,2215.43359,842.0,
27,48,27-48,manggarai_air_lag20,705.0,27-89,27-90,27-90,13489.3066,31.0,
27,49,27-49,dayofyear_cos,-0.0633914024,27-91,27-92,27-92,1286.63965,27.0,
27,50,27-50,katulampa_air_lag14,40.0,27-93,27-94,27-94,1257.30371,69.0,
27,51,27-51,dayofyear_sin,0.0129014598,27-95,27-96,27-96,2660.03589,22.0,
27,52,27-52,dayofyear_cos,0.227010816,27-97,27-98,27-98,898.253906,261.0,
27,53,27-53,manggarai_air_lag2,830.0,27-99,27-100,27-100,144.674255,8.0,
27,54,27-54,manggarai_air_lag6,845.0,27-101,27-102,27-102,376.558594,38.0,
27,55,27-55,manggarai_air_lag4,580.0,27-103,27-104,27-104,1549.68359,1799.0,
27,56,27-56,depok_air_lag8,85.0,27-105,27-106,27-106,238.41098,15.0,
27,57,27-57,dayofyear_cos,-0.983342946,27-107,27-108,27-108,1161.27246,1464.0,
27,58,27-58,Leaf,,,,,-4.51109648,1.0,
27,59,27-59,dayofyear_sin,-0.997559071,27-109,27-110,27-110,59.7590332,10.0,
27,60,27-60,manggarai_air_lag1,250.0,27-111,27-112,27-112,48.6079483,8.0,
27,61,27-61,manggarai_air_lag2,575.0,27-113,27-114,27-114,81.2497253,4.0,
27,62,27-62,Leaf,,,,,0.941215038,2.0,
27,63,27-63,manggarai_air_lag1,620.0,27-115,27-116,27-116,4744.98047,8487.0,
27,64,27-64,depok_air_lag3,80.0,27-117,27-118,27-118,42881.9844,139.0,
27,65,27-65,depok_air_lag3,85.0,27-119,27-120,27-120,124.977104,55.0,
27,66,27-66,hour_cos,0.707106769,27-121,27-122,27-122,67088.0469,4.0,
27,67,27-67,hour_cos,0.5,27-123,27-124,27-124,9.31463528,3.0,
27,68,27-68,Leaf,,,,,1.38037717,1.0,
27,69,27-69,depok_air_lag10,135.0,27-125,27-126,27-126,12922.8086,6.0,
27,70,27-70,manggarai_air_lag12,592.5,27-127,27-128,27-128,2034.56445,715.0,
27,71,27-71,dayofyear_cos,0.957542956,27-129,27-130,27-130,57249.1445,15.0,
27,72,27-72,depok_air_lag6,210.0,27-131,27-132,27-132,2511.09814,2048.0,
27,73,27-73,hour_cos,0.866025388,27-133,27-134,27-134,2.23854065,2.0,
27,74,27-74,Leaf,,,,,2.26609135,4.0,
27,75,27-75,manggarai_air_lag4,640.0,27-135,27-136,27-136,983.00293,208.0,
27,76,27-76,Leaf,,,,,-2.00563979,1.0,
27,77,27-77,katulampa_air_lag4,75.0,27-137,27-138,27-138,3851.49707,6017.0,
27,78,27-78,manggarai_air_lag4,635.0,27-139,27-140,27-140,909.457764,260.0,
27,79,27-79,manggarai_cuaca_lag7_hujan,1.0,27-141,27-142,27-142,340.477997,8.0,
27,80,27-80,Leaf,,,,,-13.1391392,1.0,
27,81,27-81,depok_air_lag14,135.0,27-143,27-144,27-144,1920.2207,3912.0,
27,82,27-82,manggarai_air_lag2,658.0,27-145,27-146,27-146,1152.68945,349.0,
27,83,27-83,manggarai_air_lag2,694.0,27-147,27-148,27-148,254.339844,26.0,
27,84,27-84,manggarai_air_lag1,685.0,27-149,27-150,27-150,72.892334,6.0,
27,85,27-85,manggarai_air_lag2,700.0,27-151,27-152,27-152,3865.67236,203.0,
27,86,27-86,depok_air_lag19,150.0,27-153,27-154,27-154,2259.1582,94.0,
27,87,27-87,depok_air_lag8,106.0,27-155,27-156,27-156,2451.62109,771.0,
27,88,27-88,manggarai_air_lag6,640.0,27-157,27-158,27-158,1417.68555,71.0,
27,89,27-89,depok_air_lag14,175.0,27-159,27-160,27-160,7320.12207,30.0,
27,90,27-90,Leaf,,,,,-8.30886269,1.0,
27,91,27-91,dayofyear_sin,0.827189326,27-161,27-162,27-162,876.49939,8.0,
27,92,27-92,manggarai_air_lag20,670.0,27-163,27-164,27-164,999.43457,19.0,
27,93,27-93,dayofyear_sin,-0.893579006,27-165,27-166,27-166,875.315796,25.0,
27,94,27-94,manggarai_air_lag6,607.5,27-167,27-168,27-168,1491.78076,44.0,
27,95,27-95,depok_air_lag19,210.0,27-169,27-170,27-170,419.591614,21.0,
27,96,27-96,Leaf,,,,,-3.24884033,1.0,
27,97,27-97,depok_air_lag3,155.0,27-171,27-172,27-172,658.305664,91.0,
27,98,27-98,manggarai_air_lag1,800.0,27-173,27-174,27-174,657.242188,170.0,
27,99,27-99,Leaf,,,,,0.861335754,7.0,
27,100,27-100,Leaf,,,,,-0.230160519,1.0,
27,101,27-101,depok_air_lag19,135.0,27-175,27-176,27-176,468.21875,34.0,
27,102,27-102,hour_cos,0.965925813,27-177,27-178,27-178,6.41319275,4.0,
27,103,27-103,Leaf,,,,,-0.411768019,1739.0,
27,104,27-104,Leaf,,,,,-0.927598119,60.0,
27,105,27-105,Leaf,,,,,0.99015379,4.0,
27,106,27-106,Leaf,,,,,0.140785217,11.0,
27,107,27-107,Leaf,,,,,-0.787902176,46.0,
27,108,27-108,Leaf,,,,,-0.280750245,1418.0,
27,109,27-109,Leaf,,,,,0.401480734,4.0,
27,110,27-110,Leaf,,,,,1.0621382,6.0,
27,111,27-111,Leaf,,,,,0.507655323,3.0,
27,112,27-112,Leaf,,,,,0.0327860527,5.0,
27,113,27-113,Leaf,,,,,0.0714416504,1.0,
27,114,27-114,Leaf,,,,,-0.871208191,3.0,
27,115,27-115,Leaf,,,,,-0.196423456,6867.0,
27,116,27-116,Leaf,,,,,-0.00615965808,1620.0,
27,117,27-117,Leaf,,,,,-10.8303289,3.0,
27,118,27-118,Leaf,,,,,-0.321544975,136.0,
27,119,27-119,Leaf,,,,,-0.762261987,2.0,
27,120,27-120,Leaf,,,,,-0.0946069807,53.0,
27,121,27-121,Leaf,,,,,-0.242181405,3.0,
27,122,27-122,Leaf,,,,,-23.9688854,1.0,
27,123,27-123,Leaf,,,,,0.0800506622,1.0,
27,124,27-124,Leaf,,,,,-0.215775564,2.0,
27,125,27-125,Leaf,,,,,1.26982784,4.0,
27,126,27-126,Leaf,,,,,-7.16250372,2.0,
27,127,27-127,Leaf,,,,,0.603847325,93.0,
27,128,27-128,Leaf,,,,,0.104393236,622.0,
27,129,27-129,Leaf,,,,,0.18728289,13.0,
27,130,27-130,Leaf,,,,,-15.1242294,2.0,
27,131,27-131,Leaf,,,,,-0.0656536222,2042.0,
27,132,27-132,Leaf,,,,,1.83173311,6.0,
27,133,27-133,Leaf,,,,,0.122079469,1.0,
27,134,27-134,Leaf,,,,,0.523959339,1.0,
27,135,27-135,Leaf,,,,,0.537012339,187.0,
27,136,27-136,Leaf,,,,,-0.17713429,21.0,
27,137,27-137,Leaf,,,,,0.0970956683,5999.0,
27,138,27-138,Leaf,,,,,-1.32907951,18.0,
27,139,27-139,Leaf,,,,,-1.24674881,8.0,
27,140,27-140,Leaf,,,,,-0.220109567,252.0,
27,141,27-141,Leaf,,,,,0.846167862,6.0,
27,142,27-142,Leaf,,,,,-0.468845606,2.0,
27,143,27-143,Leaf,,,,,0.247617289,3026.0,
27,144,27-144,Leaf,,,,,0.0801173896,886.0,
27,145,27-145,Leaf,,,,,0.922160923,58.0,
27,146,27-146,Leaf,,,,,0.432004929,291.0,
27,147,27-147,Leaf,,,,,1.88902569,24.0,
27,148,27-148,Leaf,,,,,0.435518414,2.0,
27,149,27-149,Leaf,,,,,0.107916258,2.0,
27,150,27-150,Leaf,,,,,0.88469851,4.0,
27,151,27-151,Leaf,,,,,0.513021052,194.0,
27,152,27-152,Leaf,,,,,-1.50738955,9.0,
27,153,27-153,Leaf,,,,,0.856007278,86.0,
27,154,27-154,Leaf,,,,,2.55825281,8.0,
27,155,27-155,Leaf,,,,,-0.298460066,35.0,
27,156,27-156,Leaf,,,,,0.551191092,736.0,
27,157,27-157,Leaf,,,,,1.85476172,18.0,
27,158,27-158,Leaf,,,,,0.809274673,53.0,
27,159,27-159,Leaf,,,,,-3.83924103,3.0,
27,160,27-160,Leaf,,,,,0.734868705,27.0,
27,161,27-161,Leaf,,,,,1.52117109,5.0,
27,162,27-162,Leaf,,,,,-0.453582764,3.0,
27,163,27-163,Leaf,,,,,1.51471448,10.0,
27,164,27-164,Leaf,,,,,3.24847198,9.0,
27,165,27-165,Leaf,,,,,1.10810316,7.0,
27,166,27-166,Leaf,,,,,-0.142664865,18.0,
27,167,27-167,Leaf,,,,,3.35294008,2.0,
27,168,27-168,Leaf,,,,,0.951462567,42.0,
27,169,27-169,Leaf,,,,,0.40374288,20.0,
27,170,27-170,Leaf,,,,,1.97373354,1.0,
27,171,27-171,Leaf,,,,,1.00792551,64.0,
27,172,27-172,Leaf,,,,,1.64892673,27.0,
27,173,27-173,Leaf,,,,,0.838157356,166.0,
27,174,27-174,Leaf,,,,,-0.381408691,4.0,
27,175,27-175,Leaf,,,,,1.43730247,20.0,
27,176,27-176,Leaf,,,,,2.40321445,14.0,
27,177,27-177,Leaf,,,,,0.717683434,3.0,
27,178,27-178,Leaf,,,,,0.165872201,1.0,
28,0,28-0,manggarai_air_lag1,630.0,28-1,28-2,28-2,87260.5703,27021.0,
28,1,28-1,manggarai_air_lag1,598.0,28-3,28-4,28-4,10000.6797,13139.0,
28,2,28-2,manggarai_air_lag1,694.0,28-5,28-6,28-6,29773.3008,13882.0,
28,3,28-3,dayofyear_sin,-0.793189704,28-7,28-8,28-8,2997.97266,5928.0,
28,4,28-4,manggarai_cuaca_lag1_hujan,1.0,28-9,28-10,28-10,2362.41699,7211.0,
28,5,28-5,manggarai_air_lag1,670.0,28-11,28-12,28-12,6551.60352,12097.0,
28,6,28-6,manggarai_air_lag1,732.5,28-13,28-14,28-14,5918.73047,1785.0,
28,7,28-7,dayofyear_sin,-0.794497311,28-15,28-16,28-16,5606.76953,2117.0,
28,8,28-8,depok_air_lag10,102.5,28-17,28-18,28-18,2243.26562,3811.0,
28,9,28-9,depok_air_lag6,210.0,28-19,28-20,28-20,2341.10254,6982.0,
28,10,28-10,dayofyear_cos,-0.734304249,28-21,28-22,28-22,4290.33594,229.0,
28,11,28-11,manggarai_air_lag2,630.0,28-23,28-24,28-24,4294.79492,9693.0,
28,12,28-12,katulampa_air_lag14,45.0,28-25,28-26,28-26,3326.31445,2404.0,
28,13,28-13,depok_air_lag14,150.0,28-27,28-28,28-28,2849.67188,1184.0,
28,14,28-14,manggarai_air_lag1,825.0,28-29,28-30,28-30,1538.76172,601.0,
28,15,28-15,manggarai_cuaca_lag5_hujan,1.0,28-31,28-32,28-32,5649.64062,2081.0,
28,16,28-16,hour_sin,0.965925813,28-33,28-34,28-34,76317.1406,36.0,
28,17,28-17,manggarai_air_lag12,585.0,28-35,28-36,28-36,1098.47266,3792.0,
28,18,28-18,hour_cos,-0.707106769,28-37,28-38,28-38,651.909058,19.0,
28,19,28-19,depok_air_lag8,125.0,28-39,28-40,28-40,1674.85938,6979.0,
28,20,28-20,Leaf,,,,,2.30963588,3.0,
28,21,28-21,depok_air_lag16,85.0,28-41,28-42,28-42,3176.45166,40.0,
28,22,28-22,manggarai_air_lag6,665.0,28-43,28-44,28-44,2841.34595,189.0,
28,23,28-23,depok_air_lag16,106.0,28-45,28-46,28-46,1748.84277,281.0,
28,24,28-24,time_index,19527.0,28-47,28-48,28-48,3398.27295,9412.0,
28,25,28-25,manggarai_air_lag2,670.0,28-49,28-50,28-50,3388.10352,2137.0,
28,26,28-26,depok_air_lag20,205.0,28-51,28-52,28-52,6078.77344,267.0,
28,27,28-27,manggarai_air_lag2,780.0,28-53,28-54,28-54,1148.83008,897.0,
28,28,28-28,depok_air_lag12,190.0,28-55,28-56,28-56,2915.64844,287.0,
28,29,28-29,manggarai_cuaca_lag1_hujan,1.0,28-57,28-58,28-58,1271.46094,576.0,
28,30,28-30,manggarai_air_lag15,725.0,28-59,28-60,28-60,101.372559,25.0,
28,31,28-31,manggarai_air_lag20,20.0,28-61,28-62,28-62,2671.00977,2074.0,
28,32,28-32,time_index,157.0,28-63,28-64,28-64,14114.0156,7.0,
28,33,28-33,time_index,16341.0,28-65,28-66,28-66,67.0718842,34.0,
28,34,28-34,hour_sin,1.0,28-67,28-68,28-68,47532.5859,2.0,
28,35,28-35,manggarai_air_lag14,586.0,28-69,28-70,28-70,2549.22852,1252.0,
28,36,28-36,depok_air_lag6,195.0,28-71,28-72,28-72,1000.12109,2540.0,
28,37,28-37,dayofyear_cos,-0.33628872,28-73,28-74,28-74,157.36145,11.0,
28,38,28-38,dayofyear_cos,-0.964093506,28-75,28-76,28-76,346.553711,8.0,
28,39,28-39,time_index,3209.0,28-77,28-78,28-78,1769.79688,6907.0,
28,40,28-40,time_index,18197.0,28-79,28-80,28-80,2472.96411,72.0,
28,41,28-41,hour_cos,-0.965925813,28-81,28-82,28-82,592.389282,11.0,
28,42,28-42,katulampa_air_lag4,15.0,28-83,28-84,28-84,4119.91504,29.0,
28,43,28-43,hour_sin,-0.965925813,28-85,28-86,28-86,912.802795,188.0,
28,44,28-44,Leaf,,,,,3.7643311,1.0,
28,45,28-45,hour_sin,0.258819044,28-87,28-88,28-88,1199.71143,249.0,
28,46,28-46,manggarai_air_lag15,640.0,28-89,28-90,28-90,667.858276,32.0,
28,47,28-47,depok_air_lag6,111.0,28-91,28-92,28-92,3660.28223,2976.0,
28,48,28-48,katulampa_air_lag4,75.0,28-93,28-94,28-94,3538.00391,6436.0,
28,49,28-49,dayofyear_sin,0.99798876,28-95,28-96,28-96,2706.60059,238.0,
28,50,28-50,depok_air_lag8,180.0,28-97,28-98,28-98,1571.41016,1899.0,
28,51,28-51,depok_air_lag9,160.0,28-99,28-100,28-100,4362.24463,261.0,
28,52,28-52,dayofyear_cos,0.468015343,28-101,28-102,28-102,19433.6289,6.0,
28,53,28-53,depok_cuaca_lag7_hujan,1.0,28-103,28-104,28-104,1072.60547,896.0,
28,54,28-54,Leaf,,,,,2.94109201,1.0,
28,55,28-55,dayofyear_sin,-0.803547621,28-105,28-106,28-106,2575.54639,270.0,
28,56,28-56,katulampa_air_lag4,15.0,28-107,28-108,28-108,11078.6172,17.0,
28,57,28-57,time_index,23771.0,28-109,28-110,28-110,1049.73047,497.0,
28,58,28-58,depok_air_lag10,210.0,28-111,28-112,28-112,1655.83105,79.0,
28,59,28-59,depok_air_lag19,92.5,28-113,28-114,28-114,141.497559,20.0,
28,60,28-60,Leaf,,,,,0.859483838,5.0,
28,61,28-61,Leaf,,,,,3.32295227,1.0,
28,62,28-62,manggarai_air_lag1,20.0,28-115,28-116,28-116,970.529297,2073.0,
28,63,28-63,Leaf,,,,,-10.2855635,1.0,
28,64,28-64,time_index,17929.0,28-117,28-118,28-118,6.66331482,6.0,
28,65,28-65,Leaf,,,,,-0.363115519,18.0,
28,66,28-66,manggarai_air_lag1,70.0,28-119,28-120,28-120,30.9978771,16.0,
28,67,28-67,Leaf,,,,,-25.7860603,1.0,
28,68,28-68,Leaf,,,,,0.463940442,1.0,
